,acc,loss,val_acc,val_loss
0,0.364174192481,4.94918544456,0.11405694201,6.33037597853
1,0.378230505979,1.18575559579,0.291281140068,0.93913479528
2,0.368889284387,0.965417089671,0.181138792613,0.927181767039
3,0.375161247562,0.955047725516,0.656583628048,0.939212485098
4,0.38516969944,0.946076634873,0.6987544493,0.929066799024
5,0.391975446081,1.03444286286,0.727046262369,0.9599278483
