,acc,loss,val_acc,val_loss
0,0.703171577551,0.118260407199,0.733985775428,0.10640569977
1,0.733819680089,0.106438679958,0.733629903197,0.106547921843
2,0.732497118781,0.106969696924,0.733629903203,0.106548048529
3,0.736200695174,0.105519731769,0.735053391044,0.10597865345
4,0.731684543701,0.107331741823,0.62633453098,0.149238191799
